timestamp,value
2024-01-07T11:56:03Z,99.0
2024-01-07T11:57:03Z,98.5
2024-01-07T11:58:03Z,97.8
2024-01-07T11:59:03Z,97.1
2024-01-07T12:00:03Z,96.7
2024-01-07T12:01:03Z,96.4
2024-01-07T12:02:03Z,96.1
2024-01-07T12:03:03Z,96.0
2024-01-07T12:04:03Z,95.7
2024-01-07T12:05:03Z,95.6
2024-01-07T12:06:03Z,95.7
2024-01-07T12:07:03Z,95.6
2024-01-07T12:08:03Z,95.6
2024-01-07T12:09:03Z,95.6
2024-01-07T12:10:03Z,95.5
2024-01-07T12:11:03Z,95.5
2024-01-07T12:12:03Z,95.5
2024-01-07T12:13:03Z,95.5
2024-01-07T12:14:03Z,95.4
2024-01-07T12:15:03Z,95.5
2024-01-07T12:16:03Z,95.4
2024-01-07T12:17:03Z,95.4
2024-01-07T12:18:03Z,95.5
2024-01-07T12:19:03Z,95.4
2024-01-07T12:20:03Z,95.3
2024-01-07T12:21:03Z,95.3
2024-01-07T12:22:03Z,95.3
2024-01-07T12:23:03Z,95.3
2024-01-07T12:24:03Z,95.3
2024-01-07T12:25:03Z,95.3
2024-01-07T12:26:03Z,95.3
2024-01-07T12:27:03Z,95.3
2024-01-07T12:28:03Z,95.3
2024-01-07T12:29:03Z,95.3
2024-01-07T12:30:03Z,95.4
2024-01-07T12:31:03Z,95.1
2024-01-07T12:32:03Z,95.0
2024-01-07T12:33:03Z,94.8
2024-01-07T12:34:03Z,94.6
2024-01-07T12:35:03Z,94.6
2024-01-07T12:36:03Z,94.7
2024-01-07T12:37:03Z,94.7
2024-01-07T12:38:03Z,94.5
2024-01-07T12:39:03Z,94.6
2024-01-07T12:40:03Z,94.7
2024-01-07T12:41:03Z,94.4
2024-01-07T12:42:03Z,94.3
2024-01-07T12:43:03Z,94.2
2024-01-07T12:44:03Z,94.2
2024-01-07T12:45:03Z,94.3
2024-01-07T12:46:03Z,94.2
2024-01-07T12:47:03Z,94.3
2024-01-07T12:48:03Z,94.3
2024-01-07T12:49:03Z,94.3
2024-01-07T12:50:03Z,50.0
2024-01-07T12:51:03Z,50.0
2024-01-07T12:52:03Z,95.0
2024-01-07T12:53:03Z,95.3
2024-01-07T12:54:03Z,95.7
2024-01-07T12:55:03Z,96.0
2024-01-07T12:56:03Z,96.2
2024-01-07T12:57:03Z,96.4
2024-01-07T12:58:03Z,96.6
2024-01-07T12:59:03Z,50.0
2024-01-07T13:00:03Z,96.5
2024-01-07T13:01:03Z,50.0
2024-01-07T13:02:03Z,96.4
2024-01-07T13:03:03Z,96.3
2024-01-07T13:04:03Z,96.2
2024-01-07T13:05:03Z,96.1
2024-01-07T13:06:03Z,96.1
2024-01-07T13:07:03Z,96.1
2024-01-07T13:08:03Z,96.0
2024-01-07T13:09:03Z,96.1
2024-01-07T13:10:03Z,96.2
2024-01-07T13:11:03Z,96.2
2024-01-07T13:12:03Z,96.3
2024-01-07T13:13:03Z,96.2
2024-01-07T13:14:03Z,96.2
2024-01-07T13:15:03Z,96.3
2024-01-07T13:16:03Z,96.3
2024-01-07T13:17:03Z,96.3
2024-01-07T13:18:03Z,96.3
2024-01-07T13:19:03Z,96.2
2024-01-07T13:20:03Z,96.2
2024-01-07T13:21:03Z,96.1
2024-01-07T13:22:03Z,50.0
2024-01-07T13:23:03Z,95.8
2024-01-07T13:24:03Z,95.4
2024-01-07T13:25:03Z,50.0
2024-01-07T13:26:03Z,50.0
2024-01-07T13:27:03Z,94.7
2024-01-07T13:28:03Z,50.0
2024-01-07T13:29:03Z,50.0
2024-01-07T13:30:03Z,50.0
2024-01-07T13:31:03Z,94.2
2024-01-07T13:32:03Z,94.8
2024-01-07T13:33:03Z,95.2
2024-01-07T13:34:03Z,95.4
2024-01-07T13:35:03Z,95.6
2024-01-07T13:36:03Z,95.8
2024-01-07T13:37:03Z,95.9
2024-01-07T13:38:03Z,95.9
2024-01-07T13:39:03Z,50.0
2024-01-07T13:40:03Z,96.2
2024-01-07T13:41:03Z,96.2
2024-01-07T13:42:03Z,96.2
2024-01-07T13:43:03Z,50.0
2024-01-07T13:44:03Z,96.2
2024-01-07T13:45:03Z,50.0
2024-01-07T13:46:03Z,95.3
2024-01-07T13:47:03Z,94.1
2024-01-07T13:48:03Z,93.6
2024-01-07T13:49:03Z,93.0
2024-01-07T13:50:03Z,92.6
2024-01-07T13:51:03Z,92.4
2024-01-07T13:52:03Z,92.3
2024-01-07T13:53:03Z,92.3
2024-01-07T13:54:03Z,92.1
2024-01-07T13:55:03Z,92.3
2024-01-07T13:56:03Z,92.2
2024-01-07T13:57:03Z,92.2
2024-01-07T13:58:03Z,92.3
2024-01-07T13:59:03Z,92.2
2024-01-07T14:00:03Z,50.0
2024-01-07T14:01:03Z,94.0
2024-01-07T14:02:03Z,95.0
2024-01-07T14:03:03Z,95.5
2024-01-07T14:04:03Z,96.1
2024-01-07T14:05:03Z,96.4
2024-01-07T14:06:03Z,96.6
2024-01-07T14:07:03Z,96.7
2024-01-07T14:08:03Z,96.8
2024-01-07T14:09:03Z,96.8
2024-01-07T14:10:03Z,96.8
2024-01-07T14:11:03Z,96.9
2024-01-07T14:12:03Z,96.8
2024-01-07T14:13:03Z,96.8
2024-01-07T14:14:03Z,96.7
2024-01-07T14:15:03Z,96.6
2024-01-07T14:16:03Z,96.6
2024-01-07T14:17:03Z,96.6
2024-01-07T14:18:03Z,96.6
2024-01-07T14:19:03Z,96.6
2024-01-07T14:20:03Z,96.5
2024-01-07T14:21:03Z,96.5
2024-01-07T14:22:03Z,96.4
2024-01-07T14:23:03Z,96.4
2024-01-07T14:24:03Z,96.5
2024-01-07T14:25:03Z,96.4
2024-01-07T14:26:03Z,96.3
2024-01-07T14:27:03Z,96.4
2024-01-07T14:28:03Z,96.4
2024-01-07T14:29:03Z,96.4
2024-01-07T14:30:03Z,96.4
2024-01-07T14:31:03Z,96.4
2024-01-07T14:32:03Z,96.4
2024-01-07T14:33:03Z,96.4
2024-01-07T14:34:03Z,96.3
2024-01-07T14:35:03Z,96.3
2024-01-07T14:36:03Z,96.4
2024-01-07T14:37:03Z,96.5
2024-01-07T14:38:03Z,96.4
2024-01-07T14:39:03Z,96.4
2024-01-07T14:40:03Z,96.4
2024-01-07T14:41:03Z,96.3
2024-01-07T14:42:03Z,96.1
2024-01-07T14:43:03Z,96.1
2024-01-07T14:44:03Z,96.1
2024-01-07T14:45:03Z,50.0
2024-01-07T14:46:03Z,50.0
2024-01-07T14:47:03Z,96.0
2024-01-07T14:48:03Z,96.1
2024-01-07T14:49:03Z,96.2
2024-01-07T14:50:03Z,50.0
2024-01-07T14:51:03Z,95.7
2024-01-07T14:52:03Z,95.6
2024-01-07T14:53:03Z,95.6
2024-01-07T14:54:03Z,95.7
2024-01-07T14:55:03Z,95.3
2024-01-07T14:56:03Z,95.1
2024-01-07T14:57:03Z,95.0
2024-01-07T14:58:03Z,94.9
2024-01-07T14:59:03Z,94.7
2024-01-07T15:00:03Z,94.7
2024-01-07T15:01:03Z,94.8
2024-01-07T15:02:03Z,94.8
2024-01-07T15:03:03Z,94.8
2024-01-07T15:04:03Z,94.9
2024-01-07T15:05:03Z,94.9
2024-01-07T15:06:03Z,95.0
2024-01-07T15:07:03Z,95.1
2024-01-07T15:08:03Z,95.0
2024-01-07T15:09:03Z,95.0
2024-01-07T15:10:03Z,95.0
2024-01-07T15:11:03Z,95.1
2024-01-07T15:12:03Z,95.1
2024-01-07T15:13:03Z,95.1
2024-01-07T15:14:03Z,95.3
2024-01-07T15:15:03Z,95.3
2024-01-07T15:16:03Z,95.3
2024-01-07T15:17:03Z,95.3
2024-01-07T15:18:03Z,95.3
2024-01-07T15:19:03Z,95.3
2024-01-07T15:20:03Z,95.2
2024-01-07T15:21:03Z,95.3
2024-01-07T15:22:03Z,95.5
2024-01-07T15:23:03Z,95.5
2024-01-07T15:24:03Z,50.0
2024-01-07T15:25:03Z,95.1
2024-01-07T15:26:03Z,94.8
2024-01-07T15:27:03Z,94.7
2024-01-07T15:28:03Z,94.8
2024-01-07T15:29:03Z,94.8
2024-01-07T15:30:03Z,94.9
2024-01-07T15:31:03Z,94.9
2024-01-07T15:32:03Z,94.8
2024-01-07T15:33:03Z,94.8
2024-01-07T15:34:03Z,94.8
2024-01-07T15:35:03Z,94.9
2024-01-07T15:36:03Z,95.1
2024-01-07T15:37:03Z,94.7
2024-01-07T15:38:03Z,94.8
2024-01-07T15:39:03Z,50.0
2024-01-07T15:40:03Z,95.0
2024-01-07T15:41:03Z,95.3
2024-01-07T15:42:03Z,95.3
2024-01-07T15:43:03Z,95.3
2024-01-07T15:44:03Z,95.2
2024-01-07T15:45:03Z,95.3
2024-01-07T15:46:03Z,50.0
2024-01-07T15:47:03Z,95.4
2024-01-07T15:48:03Z,95.4
2024-01-07T15:49:03Z,95.5
2024-01-07T15:50:03Z,95.7
2024-01-07T15:51:03Z,95.6
2024-01-07T15:52:03Z,50.0
2024-01-07T15:53:03Z,95.8
2024-01-07T15:54:03Z,50.0
2024-01-07T15:55:03Z,96.4
2024-01-07T15:56:03Z,96.6
2024-01-07T15:57:03Z,96.6
2024-01-07T15:58:03Z,96.5
2024-01-07T15:59:03Z,96.8
2024-01-07T16:00:03Z,96.6
2024-01-07T16:01:03Z,96.5
2024-01-07T16:02:03Z,96.5
2024-01-07T16:03:03Z,96.6
2024-01-07T16:04:03Z,96.6
2024-01-07T16:05:03Z,50.0
2024-01-07T16:06:03Z,96.4
2024-01-07T16:07:03Z,96.2
2024-01-07T16:08:03Z,95.8
2024-01-07T16:09:03Z,95.7
2024-01-07T16:10:03Z,95.5
2024-01-07T16:11:03Z,95.5
2024-01-07T16:12:03Z,95.4
2024-01-07T16:13:03Z,95.4
2024-01-07T16:14:03Z,95.4
2024-01-07T16:15:03Z,95.5
2024-01-07T16:16:03Z,95.5
2024-01-07T16:17:03Z,95.7
2024-01-07T16:18:03Z,95.7
2024-01-07T16:19:03Z,50.0
2024-01-07T16:20:03Z,95.8
2024-01-07T16:21:03Z,50.0
2024-01-07T16:22:03Z,96.2
2024-01-07T16:23:03Z,96.6
2024-01-07T16:24:03Z,96.8
2024-01-07T16:25:03Z,96.9
2024-01-07T16:26:03Z,97.0
2024-01-07T16:27:03Z,97.2
2024-01-07T16:28:03Z,97.2
2024-01-07T16:29:03Z,97.3
2024-01-07T16:30:03Z,97.2
2024-01-07T16:31:03Z,97.3
2024-01-07T16:32:03Z,97.3
2024-01-07T16:33:03Z,97.3
2024-01-07T16:34:03Z,97.3
2024-01-07T16:35:03Z,97.2
2024-01-07T16:36:03Z,97.2
